algorithm,label,seed,training_job,step,raw_reward,loss,pg_loss,kl_loss,ppo_kl,grad_norm,advantage_mean,reinforce_pp_advantage_raw_mean,reinforce_pp_advantage_raw_std,reinforce_pp_advantage_normalized_mean,reinforce_pp_advantage_normalized_std,response_length_mean,truncated_ratio,step_time,response_tokens_per_second,effective_tokens_per_gpu_per_second
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,0,0.71875,0.0040551126,0.0040551126,0,0,1.196239352,-0.004055116326,0.001189962961,0.29344666,0,1,869.90625,0.34375,274.444458,101.4303589,2216.719238
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,1,0.5625,-0.04654565454,-0.04655204713,0.0006400470738,0,1.574155807,0.04655206203,-0.02031486295,0.4363904297,0,1,909.125,0.53125,70.72133636,411.3609924,3930.535889
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,2,0.125,-0.01359965,-0.01360438392,0.0004734124814,0,1.386428952,0.01360439137,-0.003996666986,0.2937780023,0,1,853.25,0.59375,67.15836334,406.5614014,3824.754395
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,3,0.28125,-0.03713117167,-0.03713752329,0.0006339801475,0,1.660186052,0.03713751584,-0.01503653266,0.4048878253,0,1,996.53125,0.84375,75.60370636,421.7915039,3968.212158
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,4,0.09375,-0.008099969476,-0.008106004447,0.0006043728208,0,1.44177413,0.008106009103,-0.002193387598,0.2705878317,0,1,1015.125,0.90625,77.98010254,416.5678101,3901.611572
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,5,0.53125,-0.04014683515,-0.04015278071,0.0005961047718,0,1.534220457,0.04015277326,-0.01629034802,0.405709058,0,1,982.65625,0.71875,74.2314682,423.6074219,3989.658936
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,6,0.34375,-0.05814852938,-0.05815530568,0.0006746686413,0,1.609927893,0.05815531313,-0.01722851396,0.2962500155,0,1,963.15625,0.65625,73.50093842,419.3280029,3974.710449
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,7,0.3125,-0.0324119702,-0.03241944313,0.0007483192603,0,1.535050631,0.03241941333,-0.01168022491,0.3602847159,0,1,994.9375,0.875,74.97293854,424.6598816,4004.277588
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,8,0.78125,-0.01898831129,-0.01899437606,0.0006062198081,0,1.410125732,0.01899437606,-0.005373463966,0.2828977406,0,1,933.40625,0.375,70.99491882,420.7202454,3989.837158
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,9,0.5,-0.009759593755,-0.009766757488,0.0007162192487,0,1.424926639,0.009766752832,-0.00324015459,0.3317545056,0,1,937.9375,0.625,72.03419495,416.663208,3927.857178
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,10,0.28125,-0.001648722216,-0.00165588595,0.0007166356081,0,1.407842994,0.001655885018,-0.0004517610942,0.2728191912,0,1,1020.3125,0.96875,77.55712128,420.9800415,4011.334961
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,11,0.53125,-0.03752467036,-0.03753272071,0.0008053010097,0,1.604794383,0.03753271699,-0.01555845607,0.4145308137,0,1,909.875,0.53125,69.51351929,418.8537598,3915.749023
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,12,0.28125,-0.01957229339,-0.01958114281,0.000884576817,0,1.672821283,0.01958113164,-0.005329573061,0.2721788287,0,1,916.90625,0.78125,70.83345795,414.2251587,3883.317871
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,13,0.5,-0.0233011283,-0.02331047878,0.0009360810509,0,1.624627709,0.02331047878,-0.008623126894,0.3699247241,0,1,884.25,0.4375,68.82975006,411.1012878,3907.197266
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,14,0.53125,-0.02160231397,-0.02161229402,0.0009972964181,0,1.33770752,0.02161228657,-0.006387830712,0.2955648303,0,1,853.0625,0.46875,65.54772949,416.4598999,3826.514648
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,15,0.375,9.037554264e-06,-1.490116119e-08,0.000905399269,0,1.420157552,1.490116119e-08,0,0.3110659122,0,1,992.125,0.84375,74.9445343,423.6199646,3998.725342
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,16,0.34375,-0.005355928093,-0.005365245044,0.0009330434841,0,1.6800071,0.005365238525,-0.001564905047,0.2916749716,0,1,913.59375,0.71875,71.66585541,407.9348755,3892.189941
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,17,0.65625,-0.05013543367,-0.05014780164,0.001238037366,0,1.485794663,0.05014781654,-0.01440349128,0.2872206867,0,1,889.8125,0.4375,68.14467621,417.846283,3942.664307
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,18,0.625,-0.05292458087,-0.0529362075,0.001163396984,0,1.430979967,0.05293619633,-0.01726411656,0.3261305392,0,1,941.9375,0.5625,71.08466339,424.0296021,3972.820801
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,19,0.8125,-0.02801392227,-0.02802556008,0.001163286157,0,1.986991167,0.02802554145,-0.010022128,0.3576069474,0,1,910.875,0.40625,71.45480347,407.9222107,3954.529053
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,20,0.46875,0.06951591372,0.06950297952,0.00129151321,0,1.836659789,-0.06950298697,0.009925113991,0.1428012401,0,1,872.15625,0.46875,66.45942688,419.9404602,3894.043457
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,21,0.6875,-0.03445906937,-0.0344744958,0.001543555642,0,1.391607523,0.034474466,-0.0134782847,0.3909638524,0,1,872.0625,0.46875,67.44315338,413.7707214,3898.373535
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,22,0.65625,-0.03192596138,-0.03194165975,0.001569889253,0,1.411587954,0.0319416523,-0.01180959865,0.3697239757,0,1,949.96875,0.625,72.41277313,419.8016357,3966.573242
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,23,0.84375,-0.01611668617,-0.01613553613,0.001884526806,0,1.396550894,0.01613554731,-0.005375204142,0.3331281543,0,1,957.8125,0.40625,74.25054932,412.7915344,3997.11084
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,24,0.5625,-0.02299582958,-0.02301548794,0.001965822186,0,1.678331494,0.02301549539,-0.008096241392,0.3517735302,0,1,889.6875,0.53125,68.66040039,414.6495056,3886.349365
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,25,0.46875,-0.0285987705,-0.02861906588,0.002029784024,0,1.719631433,0.02861906588,-0.01210706867,0.4230422676,0,1,979.21875,0.75,74.88259888,418.4550171,3978.588135
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,26,0.65625,0.02774529159,0.0277236551,0.002164105186,0,2.074009895,-0.02772367001,0.006277138833,0.2264180928,0,1,777.25,0.28125,59.4933815,418.0632935,3819.986572
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,27,0.625,-0.02849982865,-0.02852073871,0.002090023598,0,1.498241067,0.02852073126,-0.01029535942,0.3609778285,0,1,888.21875,0.5625,69.21123505,410.6703186,3893.154053
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,28,0.6875,-0.03478460759,-0.03480903804,0.002444046317,0,1.390118122,0.03480902314,-0.01255041268,0.3605504036,0,1,813.59375,0.34375,63.2323761,411.73526,3856.85083
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,29,0.6875,0.05230670422,0.0522775054,0.002919664374,0,3.173790455,-0.0522775203,0.009905843064,0.1894856691,0,1,725.1875,0.28125,58.35839081,397.6463318,3702.824219
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,30,0.3125,-0.01934942231,-0.01937191933,0.002248770325,0,1.620538831,0.01937191933,-0.004185322206,0.2160509825,0,1,963.1875,0.71875,72.37787628,425.8483582,3975.306641
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,31,0.5625,-0.03781125695,-0.03784034029,0.002906208392,0,1.6712569,0.03784031793,-0.01533441804,0.4052402377,0,1,941,0.5,72.96253204,412.7049561,3948.225342
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,32,0.875,-0.01724261045,-0.0172768943,0.003427715041,0,1.542356014,0.01727688871,-0.005680162925,0.3287721276,0,1,750.96875,0.09375,58.55144119,410.425415,3820.502441
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,33,0.71875,-0.01220300794,-0.01223533601,0.003231341951,0,1.368068576,0.01223531365,-0.003622855758,0.2960981429,0,1,850.71875,0.3125,64.6916275,420.8117981,3897.900146
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,34,0.25,2.501927156e-05,0,0.002501927316,0,0.01228037849,0,0,0,0,0,972.53125,0.78125,74.32326508,418.724884,3963.224854
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,35,0.6875,-0.04654381424,-0.04657747597,0.003367505968,0,1.632661462,0.04657749832,-0.02006985433,0.4308916926,0,1,872.34375,0.3125,68.38446045,408.2067871,3900.772217
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,36,0.5625,0.01416918263,0.0141316019,0.003757902887,0,1.857563615,-0.01413160563,0.004980518483,0.3524384499,0,1,922.34375,0.5625,70.30169678,419.8334045,3921.269043
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,37,0.40625,-0.06491015851,-0.06495060027,0.004043420777,0,1.839226127,0.06495060027,-0.01660089567,0.2555926442,0,1,823.5625,0.53125,64.07000732,411.3312988,3777.938232
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,38,0.75,3.920080417e-05,0,0.00392008014,0,0.01745021902,0,0,0,0,0,837.65625,0.3125,65.56742859,408.8157959,3898.196045
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,39,0.65625,-0.03769098967,-0.037733078,0.004209368955,0,1.65931046,0.03773308173,-0.0105255777,0.2789483368,0,1,947.46875,0.5,72.61437225,417.5344238,3974.244141
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,40,0.34375,5.323439837e-05,0,0.005322699435,0,1.435121059,1.676380634e-08,0,0.2973338664,0,1,859.65625,0.71875,66.29807281,414.9290771,3804.554688
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,41,0.5625,-0.04889404774,-0.04893717915,0.004314974882,0,1.433589458,0.04893719405,-0.02334550582,0.4770503938,0,1,915.59375,0.65625,70.60540771,414.9682007,3911.890625
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,42,0.875,-0.01420604065,-0.01426076144,0.005472504999,0,1.363427758,0.01426072419,-0.004083391279,0.2863385081,0,1,761.46875,0.1875,59.04850769,412.6607361,3826.686768
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,43,0.46875,-0.02440368012,-0.0244521331,0.00484478334,0,1.583803058,0.02445213869,-0.009641671553,0.394307822,0,1,960.1875,0.625,73.50740051,417.9987488,3965.0896
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,44,0.25,-0.03888574243,-0.03893306851,0.004730817862,0,1.802770257,0.03893308342,-0.0151484916,0.3890907466,0,1,939.65625,0.65625,71.00016785,423.5060425,3939.476807
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,45,0.46875,-0.05985924229,-0.05991923064,0.00599764334,0,2.060282946,0.05991920829,-0.01563184522,0.2608819604,0,1,855.875,0.375,66.3863678,412.5545654,3883.602295
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,46,0.5625,-0.02107237279,-0.0211160779,0.004371684976,0,1.484029889,0.02111606859,-0.009070134722,0.4295363724,0,1,940.15625,0.53125,72.97239685,412.2791748,3961.419922
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,47,0.625,-0.01437696442,-0.0144444257,0.006744798739,0,1.294365883,0.01444441825,-0.004632730503,0.3207274377,0,1,839.8125,0.40625,65.41694641,410.8110046,3826.789795
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,48,0.4375,0.01062904298,0.01058023423,0.004878768232,0,2.303564072,-0.01058023423,0.003300677054,0.3119651973,0,1,743.21875,0.40625,57.06199646,416.7922974,3698.541016
reinforce_plus_plus_baseline,REINFORCE++-baseline,1234,937656,49,0.59375,-0.01572121307,-0.01578807086,0.006685904693,0,1.556147218,0.01578807458,-0.004448033404,0.2817338109,0,1,875.5625,0.375,67.92059326,412.5111389,3919.654053
grpo,GRPO,2026,937688,0,0.6875,0,0,0,0,1.204400659,0,,,,,872.75,0.375,272.9689026,102.3120193,2554.064941
grpo,GRPO,2026,937688,1,0.53125,6.27245754e-06,-1.862645149e-08,0.000629576738,0,1.370169044,1.490116119e-08,,,,,891.78125,0.5625,69.94814301,407.9736938,3901.810303
grpo,GRPO,2026,937688,2,0.28125,5.080364645e-06,9.313225746e-10,0.0005089057377,0,1.150616407,-9.313225746e-10,,,,,911.09375,0.59375,69.88126373,417.2077026,3903.826172
grpo,GRPO,2026,937688,3,0.21875,6.891787052e-06,0,0.0006890864461,0,1.005354881,3.725290298e-09,,,,,1009.46875,0.90625,75.54003143,427.627594,4003.55249
grpo,GRPO,2026,937688,4,0,6.378572834e-06,0,0.0006378572434,0,0.001783838612,0,,,,,1023.71875,0.96875,77.19744873,424.3533936,3997.475342
grpo,GRPO,2026,937688,5,0.53125,5.477108061e-06,-6.519258022e-09,0.0005493126228,0,1.330126405,0,,,,,966.28125,0.71875,73.69901276,419.5578308,3974.192627
grpo,GRPO,2026,937688,6,0.375,8.061528206e-06,0,0.0008059143438,0,1.131022573,0,,,,,966.6875,0.6875,72.94075012,424.0976257,3973.526123
grpo,GRPO,2026,937688,7,0.5,6.780028343e-06,-3.725290298e-09,0.0006795508671,0,1.459489107,-3.725290298e-09,,,,,982.21875,0.71875,73.66760254,426.659729,4001.890381
grpo,GRPO,2026,937688,8,0.5625,6.578862667e-06,-7.450580597e-09,0.0006590064149,0,1.349579096,0,,,,,968.90625,0.59375,72.57943726,427.1871033,4008.233398
grpo,GRPO,2026,937688,9,0.5,6.794929504e-06,7.450580597e-09,0.0006795768277,0,1.20543468,0,,,,,947.71875,0.75,71.66829681,423.1578064,3940.4729
grpo,GRPO,2026,937688,10,0.25,7.112510502e-06,2.793967724e-09,0.0007106167031,0,0.9634420872,-2.793967724e-09,,,,,1015.125,0.875,77.53103638,418.9805908,4006.175293
grpo,GRPO,2026,937688,11,0.625,8.158385754e-06,-1.862645149e-09,0.0008162623271,0,1.475632668,0,,,,,923.6875,0.53125,70.46831512,419.4509277,3920.674805
grpo,GRPO,2026,937688,12,0.3125,8.061528206e-06,0,0.0008070499171,0,0.6265236139,0,,,,,945.25,0.78125,72.06751251,419.7175598,3930.458008
grpo,GRPO,2026,937688,13,0.59375,9.98005271e-06,0,0.0009983328637,0,1.337787032,0,,,,,884.90625,0.46875,67.3640213,420.3579407,3922.896729
grpo,GRPO,2026,937688,14,0.53125,1.036468893e-05,-5.587935448e-09,0.001036741072,0,0.7280291319,5.587935448e-09,,,,,858.03125,0.5625,66.33230591,413.9310303,3810.804443
grpo,GRPO,2026,937688,15,0.21875,9.874813259e-06,-5.587935448e-09,0.0009882202139,0,0.9884100556,5.587935448e-09,,,,,969.96875,0.8125,72.89825439,425.7852478,3956.156982
grpo,GRPO,2026,937688,16,0.40625,9.575858712e-06,3.725290298e-09,0.0009572044946,0,0.6463773251,0,,,,,916.0625,0.6875,70.90319824,413.4369202,3895.863525
grpo,GRPO,2026,937688,17,0.71875,1.172721386e-05,0,0.001172804274,0,1.269021273,-3.725290298e-09,,,,,921.5625,0.46875,70.21862793,419.9740601,3937.077148
grpo,GRPO,2026,937688,18,0.625,1.046434045e-05,1.11758709e-08,0.001044922625,0,1.212476373,-7.450580597e-09,,,,,968.46875,0.5625,73.08022308,424.0682068,3999.254395
grpo,GRPO,2026,937688,19,0.78125,1.285970211e-05,0,0.001285306178,0,1.204462051,1.862645149e-09,,,,,915.53125,0.4375,70.42127991,416.0248108,3950.645508
grpo,GRPO,2026,937688,20,0.53125,1.209229231e-05,7.450580597e-09,0.001208289876,0,1.02559185,-6.519258022e-09,,,,,874.4375,0.34375,66.16426849,422.9171143,3909.72998
grpo,GRPO,2026,937688,21,0.71875,1.510232687e-05,7.450580597e-09,0.001509492984,0,0.9739625454,7.450580597e-09,,,,,890.3125,0.46875,68.96656036,413.0987854,3634.501221
grpo,GRPO,2026,937688,22,0.53125,1.630187035e-05,-1.11758709e-08,0.001630905783,0,1.432927012,0,,,,,951.03125,0.59375,72.21226501,421.4381104,3980.705322
grpo,GRPO,2026,937688,23,0.875,1.87009573e-05,7.450580597e-09,0.001868771506,0,1.183976293,1.862645149e-09,,,,,932.71875,0.34375,71.48321533,417.5385742,3982.055664
grpo,GRPO,2026,937688,24,0.5,2.194847912e-05,-8.381903172e-09,0.002195381327,0,1.584624529,1.490116119e-08,,,,,892.6875,0.53125,68.59986877,416.4147949,3887.268799
grpo,GRPO,2026,937688,25,0.46875,2.155825496e-05,7.450580597e-09,0.002155495808,0,1.4071033,-5.587935448e-09,,,,,927.46875,0.5625,71.38307953,415.770813,3943.764893
grpo,GRPO,2026,937688,26,0.65625,2.544559538e-05,0,0.002544475021,0,1.148201704,5.587935448e-09,,,,,793.84375,0.28125,62.06643677,409.2872314,3867.315918
grpo,GRPO,2026,937688,27,0.65625,2.397317439e-05,-7.450580597e-09,0.00239829882,0,1.231742978,7.450580597e-09,,,,,891.125,0.59375,68.30850983,417.4589844,3888.727295
grpo,GRPO,2026,937688,28,0.8125,2.965703607e-05,7.450580597e-09,0.002965389751,0,1.483293176,0,,,,,803.6875,0.25,63.44718552,405.3450012,3843.641113
grpo,GRPO,2026,937688,29,0.75,3.17092381e-05,0,0.003170923796,0,0.01775881462,0,,,,,694.53125,0.25,55.18328094,402.7488098,3646.485107
grpo,GRPO,2026,937688,30,0.4375,2.841278911e-05,0,0.002841290785,0,0.7565095425,0,,,,,921.5,0.59375,70.46016693,418.5059814,3945.85791
grpo,GRPO,2026,937688,31,0.5,3.613717854e-05,9.313225746e-09,0.003612989094,0,7.920454979,-3.725290298e-09,,,,,923.59375,0.625,76.22875214,387.7145996,3883.31543
grpo,GRPO,2026,937688,32,0.90625,3.935955465e-05,3.725290298e-09,0.003935779911,0,1.039310336,-1.11758709e-08,,,,,700.4375,0.0625,54.6453743,410.171936,3745.827148
grpo,GRPO,2026,937688,33,0.59375,4.618056118e-05,0,0.004618040286,0,1.058722377,9.313225746e-10,,,,,779.03125,0.21875,59.570961,418.475708,3833.292725
grpo,GRPO,2026,937688,34,0.28125,3.496930003e-05,-5.587935448e-09,0.003497116035,0,0.8575578332,5.587935448e-09,,,,,949.71875,0.71875,72.09762573,421.5256653,3953.484375
grpo,GRPO,2026,937688,35,0.6875,4.24683094e-05,-1.11758709e-08,0.004247696605,0,1.452617526,-1.862645149e-09,,,,,870.34375,0.375,67.210495,414.3846741,3894.057129
grpo,GRPO,2026,937688,36,0.53125,4.733353853e-05,0,0.00473328447,0,1.371487856,5.587935448e-09,,,,,902.03125,0.46875,70.1888504,411.2476501,3916.886963
grpo,GRPO,2026,937688,37,0.5625,4.218518734e-05,0,0.004218101036,0,0.6665886641,-3.725290298e-09,,,,,784.5625,0.4375,61.50524139,408.1928406,3770.248779
grpo,GRPO,2026,937688,38,0.75,4.543470277e-05,0,0.004543469287,0,0.01846908405,0,,,,,865.75,0.25,66.64073181,415.7217102,3902.926025
grpo,GRPO,2026,937688,39,0.46875,5.11277467e-05,9.313225746e-10,0.005113981199,0,1.457517147,-7.450580597e-09,,,,,962.9375,0.625,73.43997955,419.580719,3976.479248
grpo,GRPO,2026,937688,40,0.3125,5.332194269e-05,3.725290298e-09,0.005331873428,0,0.7114425302,-3.725290298e-09,,,,,877.15625,0.65625,66.49016571,422.1526489,3832.689697
grpo,GRPO,2026,937688,41,0.59375,5.353987217e-05,3.725290298e-09,0.005353468005,0,1.559086442,-6.519258022e-09,,,,,892.90625,0.59375,69.44619751,411.4408264,3881.752441
grpo,GRPO,2026,937688,42,0.75,5.950964987e-05,0,0.005951102357,0,0.9916813374,1.862645149e-09,,,,,734.03125,0.21875,57.0240593,411.9138489,3763.194092
grpo,GRPO,2026,937688,43,0.53125,6.757117808e-05,-1.11758709e-08,0.006758016068,0,1.116944909,9.313225746e-09,,,,,895.5,0.46875,67.86907196,422.2247314,3924.948486
grpo,GRPO,2026,937688,44,0.40625,4.857592285e-05,1.11758709e-08,0.004857005551,0,1.351013899,-3.725290298e-09,,,,,959.15625,0.65625,71.93926239,426.6515808,4084.04126
grpo,GRPO,2026,937688,45,0.34375,8.508190513e-05,1.490116119e-08,0.008506287821,0,1.227772832,-1.490116119e-08,,,,,753.0625,0.3125,59.24132156,406.776886,3743.519043
grpo,GRPO,2026,937688,46,0.5,5.9902668e-05,-1.490116119e-08,0.005991598591,0,1.284727573,7.450580597e-09,,,,,939.125,0.625,71.52478027,420.1620789,3946.109375
grpo,GRPO,2026,937688,47,0.6875,7.554516196e-05,-3.725290298e-09,0.007555554155,0,0.995824039,1.862645149e-09,,,,,750,0.25,59.49497223,403.3954468,3692.996826
grpo,GRPO,2026,937688,48,0.5,6.907433271e-05,0,0.006907337345,0,1.404720664,0,,,,,744.5625,0.40625,57.97621155,410.9616394,3697.435791
grpo,GRPO,2026,937688,49,0.5625,6.803870201e-05,1.11758709e-08,0.006803841796,0,1.474538565,-1.862645149e-09,,,,,845.8125,0.375,65.32917023,414.3019409,3865.859375
reinforce_plus_plus,REINFORCE++,2026,937689,0,0.8125,-0.04436397552,-0.04436397552,,0,1.397459745,0.04436397552,0.7945764661,0.4040107727,0,1,895.40625,0.375,278.0490417,103.0501709,2129.185059
reinforce_plus_plus,REINFORCE++,2026,937689,1,0.71875,-0.1123095304,-0.1123095304,,0,1.559779763,0.1123095453,0.6656540036,0.4731072783,0,1,861.59375,0.375,67.51385498,408.3754272,3915.92334
reinforce_plus_plus,REINFORCE++,2026,937689,2,0.1875,-0.01219685748,-0.01219685748,,0,1.596171141,0.01219684724,0.1823783368,0.3866365254,0,1,889.28125,0.625,69.91342163,407.0320129,3870.875
reinforce_plus_plus,REINFORCE++,2026,937689,3,0.1875,-0.02198857069,-0.02198857069,,0,1.548164845,0.02198857442,0.1795818955,0.3839582801,0,1,995.90625,0.84375,76.09472656,418.8069458,3997.631348
reinforce_plus_plus,REINFORCE++,2026,937689,4,0.09375,0.002793122083,0.002793122083,,0,1.569228888,-0.002793139778,0.09412229806,0.29333812,0,1,1014.71875,0.96875,78.67505646,412.7229309,3994.936035
reinforce_plus_plus,REINFORCE++,2026,937689,5,0.53125,-0.03534788638,-0.03534788638,,0,1.468511701,0.03534790128,0.5146964192,0.4999308288,0,1,986.8125,0.78125,75.76364136,416.7962036,3995.995117
reinforce_plus_plus,REINFORCE++,2026,937689,6,0.40625,-0.08672777563,-0.08672777563,,0,1.639822125,0.08672776818,0.3637056053,0.4808997512,0,1,952.09375,0.65625,74.15699005,410.8446045,4078.234619
reinforce_plus_plus,REINFORCE++,2026,937689,7,0.21875,-0.008652742952,-0.008652742952,,0,1.520069242,0.008652698249,0.2165052742,0.4119447768,0,1,1019.375,0.9375,78.21380615,417.0619202,4020.94043
reinforce_plus_plus,REINFORCE++,2026,937689,8,0.75,-0.04419821501,-0.04419821501,,0,1.437620163,0.04419824481,0.7308793664,0.444306761,0,1,949,0.59375,72.86210632,416.7872925,3950.490234
reinforce_plus_plus,REINFORCE++,2026,937689,9,0.40625,-0.06549024582,-0.06549024582,,0,1.709012747,0.06549024582,0.3745328188,0.4833693504,0,1,968.09375,0.78125,75.38877869,410.9232483,3913.169922
reinforce_plus_plus,REINFORCE++,2026,937689,10,0.25,-0.004954662174,-0.004954662174,,0,1.449841976,0.004954669625,0.2472470552,0.4297107458,0,1,1021.09375,0.96875,79.06803131,413.2517395,4017.460693
reinforce_plus_plus,REINFORCE++,2026,937689,11,0.5625,-0.07050379366,-0.07050379366,,0,1.588806748,0.07050380856,0.5256983042,0.5000931621,0,1,947.8125,0.5625,73.09825134,414.92099,3965.424316
reinforce_plus_plus,REINFORCE++,2026,937689,12,0.21875,-0.04404214397,-0.04404214397,,0,1.652038574,0.04404215515,0.2022884339,0.3999187052,0,1,988.75,0.84375,76.1675415,415.4000244,3986.171631
reinforce_plus_plus,REINFORCE++,2026,937689,13,0.53125,-0.1496411711,-0.1496411711,,0,1.654585719,0.1496411562,0.4544962347,0.4974270761,0,1,862,0.46875,67.44490814,408.9856567,3894.624512
reinforce_plus_plus,REINFORCE++,2026,937689,14,0.53125,-0.1730211973,-0.1730211973,,0,1.705918312,0.1730211824,0.445515424,0.4972754717,0,1,864.71875,0.5625,67.54351807,409.6766052,3842.957764
reinforce_plus_plus,REINFORCE++,2026,937689,15,0.1875,-0.106038779,-0.106038779,,0,1.814367533,0.106038779,0.1479024142,0.3555137813,0,1,978.46875,0.84375,75.6749649,413.7564087,3972.996826
reinforce_plus_plus,REINFORCE++,2026,937689,16,0.3125,-0.1748532653,-0.1748532653,,0,1.78862679,0.1748532951,0.2370485812,0.4251031578,0,1,923.75,0.71875,72.97167969,405.0886536,3908.79834
reinforce_plus_plus,REINFORCE++,2026,937689,17,0.53125,-0.1199056357,-0.1199056357,,0,1.574155092,0.1199057251,0.4685580134,0.4966824353,0,1,895.40625,0.4375,70.25974274,407.8153381,3928.414551
reinforce_plus_plus,REINFORCE++,2026,937689,18,0.46875,-0.06146445498,-0.06146445498,,0,1.459002137,0.06146445125,0.4365898967,0.4956184328,0,1,968,0.65625,74.42932892,416.1800232,4145.871094
reinforce_plus_plus,REINFORCE++,2026,937689,19,0.625,-0.05647481233,-0.05647481233,,0,1.444218755,0.05647477508,0.5918205976,0.4910026193,0,1,953.9375,0.59375,74.56009674,409.4147034,3701.795166
reinforce_plus_plus,REINFORCE++,2026,937689,20,0.46875,-0.1708514094,-0.1708514094,,0,1.632767081,0.1708514094,0.3827679157,0.486469388,0,1,862.03125,0.46875,66.50714874,414.7674561,3892.34375
reinforce_plus_plus,REINFORCE++,2026,937689,21,0.71875,-0.07281816751,-0.07281816751,,0,1.456555843,0.07281816751,0.6803136468,0.4626795352,0,1,914.25,0.5,71.69876099,408.0404968,3927.840576
reinforce_plus_plus,REINFORCE++,2026,937689,22,0.53125,-0.09064411372,-0.09064411372,,0,1.46739769,0.09064412117,0.4824826717,0.5007304549,0,1,914.75,0.5,70.9766922,412.4170837,3943.067627
reinforce_plus_plus,REINFORCE++,2026,937689,23,0.8125,-0.05110237375,-0.05110237375,,0,1.599713683,0.05110236257,0.7851789594,0.4040971994,0,1,922.1875,0.53125,70.7339325,417.1972046,3938.637695
reinforce_plus_plus,REINFORCE++,2026,937689,24,0.5,-0.1068229377,-0.1068229377,,0,1.693227053,0.1068229303,0.4428609014,0.4961155653,0,1,925.34375,0.59375,72.9003067,406.1848145,3928.954346
reinforce_plus_plus,REINFORCE++,2026,937689,25,0.3125,-0.05187018216,-0.05187018216,,0,1.664130688,0.05187018216,0.2828248143,0.4497820139,0,1,989.09375,0.75,76.62667847,413.0545959,4000.94873
reinforce_plus_plus,REINFORCE++,2026,937689,26,0.6875,-0.126327455,-0.126327455,,0,1.58891058,0.1263274699,0.6192916036,0.485101819,0,1,856.71875,0.40625,67.47412872,406.3038635,3903.239014
reinforce_plus_plus,REINFORCE++,2026,937689,27,0.40625,-0.1783209443,-0.1783209443,,0,1.838601351,0.1783209741,0.3181265891,0.467130214,0,1,898.03125,0.6875,69.09526825,415.9039917,3892.692139
